Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Comparison,Property,Type,Moods_stat,Moods_p-val,KS_stat,KS_p-val
ADS,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,True duplicates,0.320084835630965,0.5715566663113771,0.0935524920466596,0.1282363991234435
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,All,0.7411731972586337,0.3892853202151197,0.0750855745721271,0.0358418789426647
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,True duplicates,5.597396377141274,0.0179871893038783,0.095705833385157,0.0032693630189757
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,WGD,Transcription rate,All,0.0,1.0,0.0757142857142857,0.1465270283747879
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,WGD,Transcription rate,True duplicates,2.608048520613065,0.1063225277167146,0.1016401205729949,0.0192753228450857
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Transcription rate,All,1.8777951219512192,0.1705849582473677,0.0779414634146341,0.2910213528263032
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Transcription rate,True duplicates,3.4822226701729866,0.0620313692146928,0.11906161230287,0.0239692097584951
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,All,0.0130361918982268,0.9090981624169184,0.0862757946210269,0.0099633056211529
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,True duplicates,1.3993490942853184,0.2368325838556725,0.1109976444763023,0.0003600921697735
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,WGD,Translation rate,All,0.635790887693934,0.4252391003441081,0.0615265306122449,0.3514797609010265
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,WGD,Translation rate,True duplicates,0.0181114480598129,0.892944919964386,0.0840641477474524,0.0828391060771695
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Translation rate,All,1.8777951219512192,0.1705849582473677,0.1515609756097561,0.0014905915401667
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Translation rate,True duplicates,5.529240361725101,0.0187012229437608,0.1777707034098453,0.0001074349628157
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0794474327628361,0.0222245582827328
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,True duplicates,18.503789676500077,1.69566803377888e-05,0.146116658974938,6.552756197563964e-07
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.0856408163265306,0.0711237142111245
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,WGD,Protein abundance,True duplicates,13.20324563560364,0.0002794647222136,0.1449261900208543,0.0001631617319904
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.0875024390243902,0.1779265306731286
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Protein abundance,True duplicates,7.155670481514157,0.0074727355264347,0.1574536628900425,0.0008864427362101
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,All,0.1885354791408989,0.664138330775126,0.0390220048899755,0.6416235308106
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,True duplicates,3.3422470103178266,0.0675223406218272,0.067866139919635,0.0784544590711891
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,All,0.2932602299905737,0.5881388332637323,0.0824244897959183,0.0907755122874609
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,True duplicates,4.636530703312115,0.0312982126909226,0.1085958345855075,0.0100302314097048
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,All,0.0064975609756097,0.9357541413432612,0.0866536585365853,0.1863312852352234
Minimal,0.025,3.0,0,0,Bm3_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,True duplicates,0.061601928805316,0.8039817099746495,0.0789390624829943,0.2806028039048756
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,All,0.0098361915200783,0.920997279070806,0.0468606356968215,0.4088775487188528
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,True duplicates,2.9956010313384844,0.0834909266783791,0.0760731639379777,0.0346712015394041
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Transcription rate,All,0.8672358163689984,0.3517216898292691,0.0560816326530612,0.4660517425561709
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Transcription rate,True duplicates,0.663749658238113,0.4152392857301858,0.0848747093774218,0.0782513388278196
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Transcription rate,All,0.7862048780487805,0.3752501596595727,0.0495414634146341,0.8249594925946792
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Transcription rate,True duplicates,2.8883914788514975,0.0892199618980128,0.1007696378952939,0.0836405677477203
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,All,242.80872258512755,9.600484604801255e-55,0.5198963325183374,4.3264464819412057e-88
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,True duplicates,268.01034932750395,3.0800004596407203e-60,0.5942558261892235,3.6560641313003237e-115
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Translation rate,All,123.628721496238,1.0157809396354939e-28,0.4833142857142857,2.9267088305850024e-48
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Translation rate,True duplicates,137.42006267607687,9.759390983201163e-32,0.5574141048824593,1.5608962363626007e-64
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Translation rate,All,118.4180487804878,1.4043826406339e-27,0.5815609756097561,1.1562261555424764e-49
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Translation rate,True duplicates,126.54560490451198,2.335720887375409e-29,0.6563313191902262,2.2720081143329394e-64
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0959726161369193,0.0028460623186748
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,True duplicates,22.514529316017583,2.085601450683315e-06,0.1720709886504817,2.096216537579249e-09
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.0958775510204081,0.0307495264312154
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Protein abundance,True duplicates,16.37566132833021,5.194802128831135e-05,0.169736502195815,5.019896134999271e-06
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.1084292682926829,0.049495719525913
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Protein abundance,True duplicates,8.966457901468708,0.0027498118486145,0.190843734838795,2.4090345453086304e-05
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,All,36.88232172238923,1.2547854884564923e-09,0.2473985330073349,2.0615101412989976e-19
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,True duplicates,19.405813123160684,1.0568487974303342e-05,0.2463822581429588,6.478603143411924e-19
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,All,24.482259358566132,7.499721469048933e-07,0.2057795918367347,9.228650899933204e-09
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,True duplicates,14.167136033530555,0.0001672666578508,0.2051278739343839,1.2966594726420424e-08
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,All,13.157560975609757,0.0002863613841521,0.3137560975609756,5.980787449365598e-14
Mixed,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,True duplicates,7.132558549816963,0.0075696638243292,0.3127398226965995,9.390673075458724e-14
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,All,0.0098361915200783,0.920997279070806,0.1201359413202934,7.009692053034332e-05
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,True duplicates,27.056167626827587,1.976286620084471e-07,0.1682069305999624,6.378517008196305e-09
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Transcription rate,All,0.8672358163689984,0.3517216898292691,0.1381714285714285,0.0003521937136537
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Transcription rate,True duplicates,18.749190707871257,1.4908661316834454e-05,0.1841542386185243,5.597587280498071e-07
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Transcription rate,All,0.7862048780487805,0.3752501596595727,0.1227317073170731,0.0176337499743474
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Transcription rate,True duplicates,9.005734052532834,0.002691338723708,0.1647396810506566,0.000448205007312
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,All,23.11645994895813,1.524798037628554e-06,0.163361369193154,1.1538621611334653e-08
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,True duplicates,52.66382645284372,3.9581455380894186e-13,0.2188675474891856,7.635575885279435e-15
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Translation rate,All,9.51997165858194,0.0020324772072554,0.1277142857142857,0.0012369358290086
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Translation rate,True duplicates,21.161985502728797,4.220534573180583e-06,0.1833104395604395,6.428296999460894e-07
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Translation rate,All,19.655121951219513,9.275434731335837e-06,0.2303609756097561,1.1624253892799098e-07
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Translation rate,True duplicates,39.00291979362102,4.23172165415981e-10,0.2788109756097561,6.209569725148076e-11
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,All,5.0522152714928925,0.0245944746405505,0.1136361858190709,0.000206036151014
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,True duplicates,36.808473131806906,1.3032261790724764e-09,0.1856662591687041,8.777886870887141e-11
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.1220408163265306,0.0023455941414627
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Protein abundance,True duplicates,22.42313173289165,2.1872383401997233e-06,0.1885007849293563,2.7170996808805954e-07
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.1204975609756097,0.0208939231291747
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Protein abundance,True duplicates,17.110236866791745,3.527167750986413e-05,0.1943832082551594,1.656768690135782e-05
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,All,4.520037213494621,0.0335001027262296,0.131920782396088,8.507652000750695e-06
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,True duplicates,3.414946959116417,0.0646084898236156,0.0912027459093473,0.0062936403951161
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,All,2.151546190896034,0.1424263930293032,0.138334693877551,0.0003450809372805
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,True duplicates,4.702720291483411,0.0301149165159002,0.1047488226059654,0.0150119236160519
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,All,2.345619512195122,0.125635606231492,0.1626634146341463,0.0005004169087308
No Cost,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,True duplicates,0.0592049718574108,0.8077569558751392,0.1285881801125703,0.0118499798915147
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,All,19.19535630711153,1.1800009016698606e-05,0.1234718826405868,3.9378596967670624e-05
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,True duplicates,31.2716785473177,2.243284335567873e-08,0.1638280972342949,1.3269552340929445e-08
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Transcription rate,All,13.111678257699094,0.0002934606784591,0.1350530612244898,0.0005176092686221
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Transcription rate,True duplicates,22.20670087846119,2.4481786994425447e-06,0.1711819578969941,3.863879092282662e-06
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Transcription rate,All,7.075843902439025,0.0078130015766393,0.1629853658536585,0.0004842835558487
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Transcription rate,True duplicates,8.946948015889966,0.0027793354639201,0.2047114604245867,4.232297190253661e-06
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,All,19.06415629160744,1.2639666342394369e-05,0.1565114914425427,5.4920222990848914e-08
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,True duplicates,7.163325011745046,0.007440913890526,0.1176484441570786,0.0001211943866861
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Translation rate,All,19.469230121840596,1.022333523508407e-05,0.1780489795918367,1.1663531821748951e-06
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Translation rate,True duplicates,11.254913898609695,0.0007941250576073,0.1388237606776511,0.0003488043298147
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Translation rate,All,3.4372097560975607,0.0637432593489652,0.1370731707317073,0.0055080174089138
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Translation rate,True duplicates,0.1633847336722053,0.6860592016244427,0.1079086754089957,0.0523264988414542
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0889662591687041,0.0071328898655382
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,True duplicates,17.607423583391967,2.715263473078891e-05,0.1302341364825575,1.3623074276747018e-05
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.1016408163265306,0.0183969731156051
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Protein abundance,True duplicates,11.342479586556394,0.0007575411010678,0.1326691447156796,0.0007370898207246
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.0983024390243902,0.0951339702166276
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Protein abundance,True duplicates,6.280509162359574,0.0122073022109415,0.1538272606894195,0.001252025055037
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,All,62.43507584223968,2.7537471956945513e-15,0.239282151589242,3.5674307268009774e-18
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,True duplicates,63.274877287468904,1.797826995410871e-15,0.2461269852144609,5.743690547383669e-19
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,All,56.307243174009805,6.19866577912281e-14,0.2805795918367347,5.19255484522456e-16
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,True duplicates,56.790243938893546,4.848659123022658e-14,0.2853139854891168,2.0512166210132147e-16
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,All,9.882790243902438,0.0016683176128682,0.2128975609756097,1.337840500196843e-06
ADS,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,True duplicates,9.940327196616972,0.0016169680477834,0.2228226047584469,3.7407472398878825e-07
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,All,25.213571199221793,5.131979893499061e-07,0.1406718826405868,1.5625091864453269e-06
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Transcription rate,True duplicates,33.67465741557183,6.514386772318051e-09,0.1733850770850312,1.3390342027764987e-09
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Transcription rate,All,18.408005491205785,1.7830728607612954e-05,0.1502530612244898,7.285519671575143e-05
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Transcription rate,True duplicates,26.148472612267092,3.161470836260707e-07,0.183000283446712,5.802888594384574e-07
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Transcription rate,All,8.895160975609755,0.0028592739649769,0.1741853658536585,0.000148386406501
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Transcription rate,True duplicates,12.076907605013549,0.0005105020262968,0.2128006436314363,1.4582928699998997e-06
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,All,13.884497977808223,0.0001943952658432,0.1409408312958435,1.4803465686764869e-06
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Translation rate,True duplicates,6.052132608638178,0.0138895114468338,0.1037061090736213,0.0010415004850519
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Translation rate,All,16.085915387114564,6.053257151349893e-05,0.1572489795918367,2.7518574793135417e-05
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Translation rate,True duplicates,10.36245827791614,0.0012860383888246,0.1217545351473922,0.0025433923651299
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Translation rate,All,1.4619512195121953,0.2266199163487697,0.1242731707317073,0.0156573589646119
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Translation rate,True duplicates,0.0065315887533875,0.9355864979803944,0.1158960027100271,0.0299734043759393
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.1005662591687041,0.0015006851042296
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Protein abundance,True duplicates,18.495211927551033,1.7033167439731664e-05,0.1433522650095083,1.0785871824203943e-06
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.1004408163265306,0.0205244330917379
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Protein abundance,True duplicates,10.445791624075111,0.0012292921077915,0.1457872732426303,0.0001422596610057
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.1100292682926829,0.0443797668059774
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Protein abundance,True duplicates,6.27685679200542,0.0122324877932244,0.1659785738482384,0.0003718366845848
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,All,62.43507584223968,2.7537471956945513e-15,0.2354220048899755,1.3363433350756557e-17
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,All duplicates,Divergence ratio,True duplicates,63.190502908968455,1.8765096273813244e-15,0.2448553382233088,8.46018441734661e-19
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,All,54.31579801175885,1.707237509905044e-13,0.2772163265306122,1.2357648615638456e-15
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,WGD,Divergence ratio,True duplicates,54.73502746547255,1.3792599131540342e-13,0.2866496598639456,1.4029698820890118e-16
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,All,9.882790243902438,0.0016683176128682,0.2068975609756097,2.957440287758823e-06
Minimal,0.025,1.0,0,0,Bm1_iter1,effect_2,Dupli_effect,SSD,Divergence ratio,True duplicates,9.934546493902438,0.0016220539347467,0.2196392276422764,5.768387106515031e-07
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Transcription rate,All,0.2765550494445005,0.5989681008263102,0.0582112469437652,0.1766567822763045
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Transcription rate,True duplicates,4.229165103478882,0.03973498182088,0.0758159697252984,0.0359895459527815
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Transcription rate,All,1.4376848716671602,0.2305143462088688,0.0808816326530612,0.1017089877277206
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Transcription rate,True duplicates,1.4879369162886844,0.2225368350112382,0.08406362545018,0.0835777314931454
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Transcription rate,All,0.1624390243902439,0.6869208220523523,0.0485463414634146,0.8426988805773005
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Transcription rate,True duplicates,3.46871637374462,0.0625398241746312,0.1027618364418938,0.0740427277392962
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Translation rate,All,249.50333462318335,3.332096975319078e-56,0.5275911980440098,7.018887149403444e-91
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Translation rate,True duplicates,275.82011075230207,6.116324435409604e-62,0.597707374514598,2.6043054395989783e-116
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Translation rate,All,126.62405250600398,2.2451933113845105e-29,0.4902857142857142,9.925147123770573e-50
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Translation rate,True duplicates,144.04678476799808,3.470260364075683e-33,0.5603335084033614,3.858219469674517e-65
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Translation rate,All,118.4180487804878,1.4043826406339e-27,0.594760975609756,3.714611342891314e-52
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Translation rate,True duplicates,126.69011163916788,2.1716890810018477e-29,0.6641970050215208,4.900994530779827e-66
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0853662591687041,0.0111300845476373
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Protein abundance,True duplicates,25.751047369261297,3.884161719954316e-07,0.1644557654969078,1.322475770237192e-08
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.0881469387755102,0.0584324524043001
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Protein abundance,True duplicates,17.513374824495667,2.8529364380516063e-05,0.1648334333733493,1.0671058188184953e-05
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.0952975609756097,0.1140743995084118
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Protein abundance,True duplicates,11.022518382352942,0.0009001169953045,0.18305012553802,6.039138638021757e-05
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Divergence ratio,All,36.88232172238923,1.2547854884564923e-09,0.249843520782396,8.570927720229221e-20
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Divergence ratio,True duplicates,17.59964567478263,2.7263914007437346e-05,0.2477550158205091,4.478930752100528e-19
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Divergence ratio,All,24.482259358566132,7.499721469048933e-07,0.2081795918367347,5.868676642540379e-09
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Divergence ratio,True duplicates,12.231636228287869,0.0004698597558373,0.2067001800720288,9.983937051754582e-09
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Divergence ratio,All,13.157560975609757,0.0002863613841521,0.3166536585365854,3.3185578828491734e-14
Mixed,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Divergence ratio,True duplicates,5.51453775107604,0.0188590564261845,0.3139235114777618,7.705930647681705e-14
No Cost,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Transcription rate,All,0.9074323856098812,0.3407966014517344,0.1380909535452322,2.604990990684417e-06
No Cost,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Transcription rate,True duplicates,9.85728606814509,0.0016916046383533,0.1333711014371757,8.713063442265377e-06
No Cost,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Transcription rate,All,2.151546190896034,0.1424263930293032,0.1573714285714285,2.7043351197799824e-05
No Cost,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,WGD,Transcription rate,True duplicates,8.066841517360182,0.0045082632994284,0.1457747827085806,0.0001532184492366
No Cost,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Transcription rate,All,0.0064975609756097,0.9357541413432612,0.1259317073170731,0.0137544845717977
No Cost,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,SSD,Transcription rate,True duplicates,6.310506566604127,0.0120024541463347,0.1299249530956848,0.010747893722947
No Cost,0.025,3.0,0,0,Bm3_iter2,effect_2,Dupli_effect,All duplicates,Translation rate,All,78.52934864876866,7.881851135766807e-19,0.2436264058679706,7.851682359239538e-19
