,Model,Comparison,Property,KS stats,KS p-value,Ratio,Mut_sd
329,ADS,WGD,Translation rate,0.0998265306122449,0.02388967397049,5,0.1
330,ADS,WGD,Protein abundance,0.089204081632653,0.0579742165545966,5,0.1
331,ADS,WGD,Divergence ratio,0.0617653061224489,0.3595724955000722,5,0.1
332,Minimal,WGD,Transcription rate,0.0581224489795918,0.4342724562747219,5,0.1
333,Minimal,WGD,Translation rate,0.0947857142857142,0.0368388857444552,5,0.1
334,Minimal,WGD,Protein abundance,0.0973775510204081,0.029566872686505,5,0.1
335,Minimal,WGD,Divergence ratio,0.0618367346938775,0.3581936180666327,5,0.1
336,Mixed,WGD,Transcription rate,0.0661224489795918,0.2818697082068642,6,0.1
337,Mixed,WGD,Translation rate,0.1808265306122449,1.022146448037553e-06,6,0.1
338,Mixed,WGD,Protein abundance,0.1011428571428571,0.0212560466688973,6,0.1
339,Mixed,WGD,Divergence ratio,0.1053367346938775,0.0145026698696076,6,0.1
340,No Cost,WGD,Transcription rate,0.0635816326530612,0.3256050137637071,6,0.1
341,No Cost,WGD,Translation rate,0.1427959183673469,0.0002387390499845,6,0.1
342,No Cost,WGD,Protein abundance,0.0984591836734693,0.0269270700068444,6,0.1
343,No Cost,WGD,Divergence ratio,0.094734693877551,0.0369966803409872,6,0.1
344,ADS,WGD,Transcription rate,0.0515102040816326,0.58855638846195,6,0.1
345,ADS,WGD,Translation rate,0.1087959183673469,0.0104568599039843,6,0.1
346,ADS,WGD,Protein abundance,0.0838775510204081,0.0871034162486067,6,0.1
347,ADS,WGD,Divergence ratio,0.0658367346938775,0.2865575569322691,6,0.1
348,Minimal,WGD,Transcription rate,0.0566224489795918,0.4674034984098428,6,0.1
349,Minimal,WGD,Translation rate,0.1278265306122449,0.0014310411108433,6,0.1
350,Minimal,WGD,Protein abundance,0.0958469387755102,0.0336912884140737,6,0.1
351,Minimal,WGD,Divergence ratio,0.0813367346938775,0.1048387480198304,6,0.1
352,Mixed,WGD,Transcription rate,0.0480102040816326,0.6755622024884802,6,0.1
353,Mixed,WGD,Translation rate,0.1524795918367347,6.737101821718827e-05,6,0.1
354,Mixed,WGD,Protein abundance,0.0891326530612244,0.0583012617699701,6,0.1
355,Mixed,WGD,Divergence ratio,0.0983367346938775,0.0272154952006439,6,0.1
356,No Cost,WGD,Transcription rate,0.0697653061224489,0.2267430762892501,6,0.1
357,No Cost,WGD,Translation rate,0.1587142857142857,2.8536513614785264e-05,6,0.1
358,No Cost,WGD,Protein abundance,0.0908775510204081,0.0507510565573482,6,0.1
359,No Cost,WGD,Divergence ratio,0.116734693877551,0.0047429684844544,6,0.1
360,ADS,WGD,Transcription rate,0.0487653061224489,0.6567460720972823,6,0.1
361,ADS,WGD,Translation rate,0.1302142857142857,0.0010899553060746,6,0.1
362,ADS,WGD,Protein abundance,0.0868775510204081,0.0694697211755124,6,0.1
363,ADS,WGD,Divergence ratio,0.0828367346938775,0.0940368522124984,6,0.1
364,Minimal,WGD,Transcription rate,0.0565816326530612,0.4683180867057306,6,0.1
365,Minimal,WGD,Translation rate,0.1022142857142857,0.0193064024824044,6,0.1
366,Minimal,WGD,Protein abundance,0.0888673469387755,0.0595296460192732,6,0.1
367,Minimal,WGD,Divergence ratio,0.071234693877551,0.2069722187093647,6,0.1
368,Mixed,WGD,Transcription rate,0.0646224489795918,0.307162381986971,6,0.1
369,Mixed,WGD,Translation rate,0.1522142857142857,6.982675846978204e-05,6,0.1
370,Mixed,WGD,Protein abundance,0.0971326530612244,0.030195333074423,6,0.1
371,Mixed,WGD,Divergence ratio,0.1008367346938775,0.0218445283550899,6,0.1
372,No Cost,WGD,Transcription rate,0.0615816326530612,0.3631319213302657,6,0.1
373,No Cost,WGD,Translation rate,0.1422142857142857,0.0002568994863656,6,0.1
374,No Cost,WGD,Protein abundance,0.0923775510204081,0.0449504276168061,6,0.1
375,No Cost,WGD,Divergence ratio,0.102734693877551,0.01841864771625,6,0.1
376,ADS,WGD,Transcription rate,0.054704081632653,0.5115480037957734,6,0.1
377,ADS,WGD,Translation rate,0.1197142857142857,0.0034746307550961,6,0.1
378,ADS,WGD,Protein abundance,0.0943775510204081,0.0381163825476169,6,0.1
379,ADS,WGD,Divergence ratio,0.0833367346938775,0.0906493750878854,6,0.1
380,Minimal,WGD,Transcription rate,0.0596224489795918,0.4024884998598379,6,0.1
381,Minimal,WGD,Translation rate,0.1182244897959183,0.0040635622593758,6,0.1
382,Minimal,WGD,Protein abundance,0.0868775510204081,0.0694697211755124,6,0.1
383,Minimal,WGD,Divergence ratio,0.0732653061224489,0.1818541625130696,6,0.1
384,Mixed,WGD,Transcription rate,0.0545408163265306,0.5153875252149638,7,0.1
385,Mixed,WGD,Translation rate,0.1792142857142857,1.3226052908432706e-06,7,0.1
386,Mixed,WGD,Protein abundance,0.0933469387755102,0.0415155310978689,7,0.1
387,Mixed,WGD,Divergence ratio,0.1013367346938775,0.0208910524264112,7,0.1
388,No Cost,WGD,Transcription rate,0.0635510204081632,0.3261711856609123,7,0.1
389,No Cost,WGD,Translation rate,0.1531938775510204,6.116729654437325e-05,7,0.1
390,No Cost,WGD,Protein abundance,0.0918775510204081,0.0468166129984859,7,0.1
391,No Cost,WGD,Divergence ratio,0.1022755102040816,0.0192000455438489,7,0.1
392,ADS,WGD,Transcription rate,0.051938775510204,0.5780286462145376,7,0.1
393,ADS,WGD,Translation rate,0.1223877551020408,0.0026106579369046,7,0.1
394,ADS,WGD,Protein abundance,0.0863673469387755,0.0722345655550855,7,0.1
395,ADS,WGD,Divergence ratio,0.086234693877551,0.0729679598346532,7,0.1
396,Minimal,WGD,Transcription rate,0.0516734693877551,0.5845378527191041,7,0.1
397,Minimal,WGD,Translation rate,0.1307142857142857,0.0010288928666515,7,0.1
398,Minimal,WGD,Protein abundance,0.0993775510204081,0.0248514548091162,7,0.1
399,Minimal,WGD,Divergence ratio,0.0878367346938775,0.0645135597408753,7,0.1
400,Mixed,WGD,Transcription rate,0.0499795918367346,0.6264646735182068,7,0.1
401,Mixed,WGD,Translation rate,0.1857142857142857,4.612751137722526e-07,7,0.1
402,Mixed,WGD,Protein abundance,0.0903469387755102,0.0529519389070539,7,0.1
403,Mixed,WGD,Divergence ratio,0.1009183673469387,0.0216862734573923,7,0.1
404,No Cost,WGD,Transcription rate,0.0615510204081632,0.3637389210542884,7,0.1
405,No Cost,WGD,Translation rate,0.1867959183673469,3.856689567705018e-07,7,0.1
406,No Cost,WGD,Protein abundance,0.0953775510204081,0.0350530683723024,7,0.1
407,No Cost,WGD,Divergence ratio,0.123234693877551,0.0023814744367676,7,0.1
408,ADS,WGD,Transcription rate,0.0536734693877551,0.5359814334680024,7,0.1
409,ADS,WGD,Translation rate,0.1517857142857142,7.397310933676682e-05,7,0.1
410,ADS,WGD,Protein abundance,0.0913469387755102,0.048869864090307,7,0.1
411,ADS,WGD,Divergence ratio,0.0903367346938775,0.0529950272285885,7,0.1
412,Minimal,WGD,Transcription rate,0.0551632653061224,0.5008119104161237,7,0.1
413,Minimal,WGD,Translation rate,0.1307244897959183,0.0010276832135841,7,0.1
414,Minimal,WGD,Protein abundance,0.0893775510204081,0.0571866509933166,7,0.1
415,Minimal,WGD,Divergence ratio,0.092734693877551,0.0436572910361747,7,0.1
416,Mixed,WGD,Transcription rate,0.0556224489795918,0.4901828761136702,7,0.1
417,Mixed,WGD,Translation rate,0.1680612244897959,7.37253576232888e-06,7,0.1
418,Mixed,WGD,Protein abundance,0.0948775510204081,0.0365566796736598,7,0.1
419,Mixed,WGD,Divergence ratio,0.1118367346938775,0.0077760468709903,7,0.1
420,No Cost,WGD,Transcription rate,0.0660510204081632,0.2830412029300925,7,0.1
421,No Cost,WGD,Translation rate,0.1542244897959183,5.316052891057854e-05,7,0.1
422,No Cost,WGD,Protein abundance,0.0943775510204081,0.0381163825476169,7,0.1
423,No Cost,WGD,Divergence ratio,0.1138367346938775,0.0063709145371592,7,0.1
424,ADS,WGD,Transcription rate,0.0586224489795918,0.4235233081984606,7,0.1
425,ADS,WGD,Translation rate,0.1401428571428571,0.0003327283672529,7,0.1
426,ADS,WGD,Protein abundance,0.1043775510204081,0.0158491980501278,7,0.1
427,ADS,WGD,Divergence ratio,0.0943367346938775,0.0382464030743369,7,0.1
428,Minimal,WGD,Transcription rate,0.0556224489795918,0.4901828761136702,7,0.1
429,Minimal,WGD,Translation rate,0.1281428571428571,0.0013807417749474,7,0.1
430,Minimal,WGD,Protein abundance,0.0868775510204081,0.0694697211755124,7,0.1
431,Minimal,WGD,Divergence ratio,0.0787653061224489,0.1257376282850738,7,0.1
432,Mixed,WGD,Transcription rate,0.0521224489795918,0.573523975326184,8,0.1
433,Mixed,WGD,Translation rate,0.2157959183673469,2.1309166653438183e-09,8,0.1
434,Mixed,WGD,Protein abundance,0.0873775510204081,0.0668477686548062,8,0.1
435,Mixed,WGD,Divergence ratio,0.1238367346938775,0.0022300174577034,8,0.1
436,No Cost,WGD,Transcription rate,0.0665816326530612,0.2744228596056599,8,0.1
437,No Cost,WGD,Translation rate,0.1703265306122449,5.248264955182158e-06,8,0.1
438,No Cost,WGD,Protein abundance,0.088969387755102,0.0590546143355812,8,0.1
439,No Cost,WGD,Divergence ratio,0.1123367346938775,0.0074005478185255,8,0.1
440,ADS,WGD,Transcription rate,0.0540816326530612,0.5262491912387708,8,0.1
441,ADS,WGD,Translation rate,0.1512142857142857,7.986331351972353e-05,8,0.1
442,ADS,WGD,Protein abundance,0.0923469387755102,0.0450627178491288,8,0.1
443,ADS,WGD,Divergence ratio,0.093234693877551,0.041901243583362,8,0.1
444,Minimal,WGD,Transcription rate,0.0471734693877551,0.6963386078411336,8,0.1
445,Minimal,WGD,Translation rate,0.1637142857142857,1.3971149201652544e-05,8,0.1
446,Minimal,WGD,Protein abundance,0.0913775510204081,0.0487495274943088,8,0.1
447,Minimal,WGD,Divergence ratio,0.093734693877551,0.0402069646299312,8,0.1
448,Mixed,WGD,Transcription rate,0.049938775510204,0.6274930433899584,8,0.1
449,Mixed,WGD,Translation rate,0.2141326530612244,2.9317831495845326e-09,8,0.1
450,Mixed,WGD,Protein abundance,0.0823673469387755,0.097315132532993,8,0.1
451,Mixed,WGD,Divergence ratio,0.1283367346938775,0.0013507386840562,8,0.1
452,No Cost,WGD,Transcription rate,0.0650816326530612,0.2992465339903878,8,0.1
453,No Cost,WGD,Translation rate,0.1849489795918367,5.23214275682804e-07,8,0.1
454,No Cost,WGD,Protein abundance,0.0893775510204081,0.0571866509933166,8,0.1
455,No Cost,WGD,Divergence ratio,0.1188367346938775,0.0038112931725748,8,0.1
456,ADS,WGD,Transcription rate,0.0570816326530612,0.4571192869665306,8,0.1
457,ADS,WGD,Translation rate,0.1537142857142857,5.699056675423364e-05,8,0.1
458,ADS,WGD,Protein abundance,0.088704081632653,0.0602966705955414,8,0.1
459,ADS,WGD,Divergence ratio,0.0948367346938775,0.036682092053033,8,0.1
460,Minimal,WGD,Transcription rate,0.0497653061224489,0.6318129736386219,8,0.1
461,Minimal,WGD,Translation rate,0.1626326530612244,1.6336434986663484e-05,8,0.1
462,Minimal,WGD,Protein abundance,0.0855714285714285,0.0767332901285804,8,0.1
463,Minimal,WGD,Divergence ratio,0.1003367346938775,0.0228364783564956,8,0.1
464,Mixed,WGD,Transcription rate,0.0506224489795918,0.6104921241633945,8,0.1
465,Mixed,WGD,Translation rate,0.1917142857142857,1.686021661173598e-07,8,0.1
466,Mixed,WGD,Protein abundance,0.0914591836734693,0.048429307874902,8,0.1
467,Mixed,WGD,Divergence ratio,0.1218367346938775,0.0027705816019338,8,0.1
468,No Cost,WGD,Transcription rate,0.0630510204081632,0.3353089920802238,8,0.1
469,No Cost,WGD,Translation rate,0.1758979591836734,2.2305634568287047e-06,8,0.1
470,No Cost,WGD,Protein abundance,0.0918775510204081,0.0468166129984859,8,0.1
471,No Cost,WGD,Divergence ratio,0.1173367346938775,0.0044567903108866,8,0.1
472,ADS,WGD,Transcription rate,0.0460510204081632,0.7239471323278115,8,0.1
473,ADS,WGD,Translation rate,0.1532142857142857,6.099675537873939e-05,8,0.1
474,ADS,WGD,Protein abundance,0.0871326530612244,0.0681212288597012,8,0.1
475,ADS,WGD,Divergence ratio,0.101734693877551,0.020158719250727,8,0.1
476,Minimal,WGD,Transcription rate,0.0596224489795918,0.4024884998598379,8,0.1
477,Minimal,WGD,Translation rate,0.1522142857142857,6.982675846978204e-05,8,0.1
478,Minimal,WGD,Protein abundance,0.1003775510204081,0.0227535938641202,8,0.1
479,Minimal,WGD,Divergence ratio,0.0933367346938775,0.0415505024509381,8,0.1
480,Mixed,WGD,Transcription rate,0.0571224489795918,0.4562166637219325,9,0.1
481,Mixed,WGD,Translation rate,0.2302142857142857,1.204578659041999e-10,9,0.1
482,Mixed,WGD,Protein abundance,0.0873775510204081,0.0668477686548062,9,0.1
483,Mixed,WGD,Divergence ratio,0.1293367346938775,0.0012053770820884,9,0.1
484,No Cost,WGD,Transcription rate,0.0715510204081632,0.202898091238164,9,0.1
485,No Cost,WGD,Translation rate,0.1923877551020408,1.5028555699903026e-07,9,0.1
486,No Cost,WGD,Protein abundance,0.0978673469387755,0.0283444944192516,9,0.1
487,No Cost,WGD,Divergence ratio,0.120234693877551,0.0032882459534681,9,0.1
488,ADS,WGD,Transcription rate,0.0565816326530612,0.4683180867057306,9,0.1
489,ADS,WGD,Translation rate,0.1757142857142857,2.2954221523541207e-06,9,0.1
490,ADS,WGD,Protein abundance,0.0898469387755102,0.0551008890981532,9,0.1
491,ADS,WGD,Divergence ratio,0.1008367346938775,0.0218445283550899,9,0.1
492,Minimal,WGD,Transcription rate,0.0511224489795918,0.5981140617990224,9,0.1
493,Minimal,WGD,Translation rate,0.1732142857142857,3.3801411150058414e-06,9,0.1
494,Minimal,WGD,Protein abundance,0.0968775510204081,0.0308623678913047,9,0.1
495,Minimal,WGD,Divergence ratio,0.098734693877551,0.0262891879129457,9,0.1
496,Mixed,WGD,Transcription rate,0.0651734693877551,0.2976808256364363,9,0.1
497,Mixed,WGD,Translation rate,0.232469387755102,7.552147796019426e-11,9,0.1
498,Mixed,WGD,Protein abundance,0.0948469387755102,0.0366506902354935,9,0.1
499,Mixed,WGD,Divergence ratio,0.1143367346938775,0.0060578987402597,9,0.1
500,No Cost,WGD,Transcription rate,0.0632653061224489,0.3313590970895899,9,0.1
501,No Cost,WGD,Translation rate,0.207969387755102,9.351920016165138e-09,9,0.1
502,No Cost,WGD,Protein abundance,0.0885408163265306,0.0610721223673729,9,0.1
503,No Cost,WGD,Divergence ratio,0.126234693877551,0.0017110174634283,9,0.1
504,ADS,WGD,Transcription rate,0.051469387755102,0.5895528309052536,9,0.1
505,ADS,WGD,Translation rate,0.1737142857142857,3.129802586099295e-06,9,0.1
506,ADS,WGD,Protein abundance,0.0953775510204081,0.0350530683723024,9,0.1
507,ADS,WGD,Divergence ratio,0.1053367346938775,0.0145026698696076,9,0.1
508,Minimal,WGD,Transcription rate,0.0490816326530612,0.6488477411138134,9,0.1
509,Minimal,WGD,Translation rate,0.1632142857142857,1.502066131220392e-05,9,0.1
510,Minimal,WGD,Protein abundance,0.0913775510204081,0.0487495274943088,9,0.1
511,Minimal,WGD,Divergence ratio,0.1083367346938775,0.0109277843598155,9,0.1
512,Mixed,WGD,Transcription rate,0.0510510204081632,0.5998765069874232,9,0.1
513,Mixed,WGD,Translation rate,0.1993877551020408,4.4367937990230644e-08,9,0.1
514,Mixed,WGD,Protein abundance,0.0861428571428571,0.0734802727844504,9,0.1
515,Mixed,WGD,Divergence ratio,0.1278367346938775,0.0014293895622273,9,0.1
516,No Cost,WGD,Transcription rate,0.0682653061224489,0.2483698237213732,9,0.1
517,No Cost,WGD,Translation rate,0.1852244897959183,5.000526333009958e-07,9,0.1
518,No Cost,WGD,Protein abundance,0.0828775510204081,0.0937593606758803,9,0.1
519,No Cost,WGD,Divergence ratio,0.1295408163265306,0.0011775532914662,9,0.1
520,ADS,WGD,Transcription rate,0.0486224489795918,0.6602927364086371,9,0.1
521,ADS,WGD,Translation rate,0.1678265306122449,7.63479157306346e-06,9,0.1
522,ADS,WGD,Protein abundance,0.0911326530612244,0.0497211796979818,9,0.1
523,ADS,WGD,Divergence ratio,0.1098367346938775,0.0094575229203076,9,0.1
524,Minimal,WGD,Transcription rate,0.0505510204081632,0.6122604815812026,9,0.1
525,Minimal,WGD,Translation rate,0.1662142857142857,9.693469357752171e-06,9,0.1
526,Minimal,WGD,Protein abundance,0.0858775510204081,0.0749765495504747,9,0.1
527,Minimal,WGD,Divergence ratio,0.108,0.0112850026099726,9,0.1
